chemin,pseudo_label_candidat,confiance_min,accord_3_modeles
../data/mri_dataset_brain_cancer_oc/sans_label/c268e736-3706-4f9d-9da5-d5a089549c05.jpg,normal,0.55,True
../data/mri_dataset_brain_cancer_oc/sans_label/5b076a83-afe8-4876-a740-9c4671fdf489.jpg,cancer,0.554,True
../data/mri_dataset_brain_cancer_oc/sans_label/5be6f4ce-f557-4f9a-a298-83ec918be7e8.jpg,cancer,0.556,True
../data/mri_dataset_brain_cancer_oc/sans_label/d9cd7529-e1e5-47ec-bea6-e71bc5177b08.jpg,cancer,0.556,True
../data/mri_dataset_brain_cancer_oc/sans_label/70727332-b9d9-4641-9ee2-1c74a56740ad.jpg,normal,0.556,True
../data/mri_dataset_brain_cancer_oc/sans_label/3019cc7d-ae57-4887-9d9a-b1b063478a62.jpg,cancer,0.558,True
../data/mri_dataset_brain_cancer_oc/sans_label/e4830e27-67b7-4086-bc6f-d68d8e081f20.jpg,normal,0.56,True
../data/mri_dataset_brain_cancer_oc/sans_label/f8916dcf-ff6c-4b15-97d0-639b4964c443.jpg,cancer,0.56,True
../data/mri_dataset_brain_cancer_oc/sans_label/fa4bdb08-8c03-4f58-a309-52ca88173417.jpg,cancer,0.5603076561251608,True
../data/mri_dataset_brain_cancer_oc/sans_label/3dba1589-a66c-4282-afe8-5b25c19a2990.jpg,cancer,0.5615054812367479,True
../data/mri_dataset_brain_cancer_oc/sans_label/5ea43909-09a1-45a8-9d03-f3b9df576090.jpg,normal,0.562,True
../data/mri_dataset_brain_cancer_oc/sans_label/ee7a051d-5eb9-4d36-9eac-d0f1e6749978.jpg,cancer,0.5627407551318641,True
../data/mri_dataset_brain_cancer_oc/sans_label/07eab220-96c1-466e-b2eb-ab8789548e89.jpg,normal,0.564,True
../data/mri_dataset_brain_cancer_oc/sans_label/269f1282-607d-4700-a8fa-3b560422946c.jpg,normal,0.564,True
../data/mri_dataset_brain_cancer_oc/sans_label/8bfd3282-7260-46c9-8e01-864fa9cde88f.jpg,cancer,0.564,True
../data/mri_dataset_brain_cancer_oc/sans_label/a694549b-164f-4ab6-8c6e-821661302d50.jpg,normal,0.564,True
../data/mri_dataset_brain_cancer_oc/sans_label/6f5076f7-0726-4902-a8f9-e6ae2d73d300.jpg,normal,0.564,True
../data/mri_dataset_brain_cancer_oc/sans_label/f19f8e50-18dd-4979-861e-4fb0062c0a98.jpg,cancer,0.5657574564870304,True
../data/mri_dataset_brain_cancer_oc/sans_label/82cac4d5-364b-45a3-b718-b605fe25a9a9.jpg,normal,0.568,True
../data/mri_dataset_brain_cancer_oc/sans_label/87caab74-b3e2-422b-af3a-0b253c9966c2.jpg,normal,0.57,True
../data/mri_dataset_brain_cancer_oc/sans_label/5434d6b2-b0dd-42d7-832c-ae465e64ddc2.jpg,cancer,0.5701387412485533,True
../data/mri_dataset_brain_cancer_oc/sans_label/2003b9d5-b9f6-40c3-b0e1-dd6118850112.jpg,normal,0.572,True
../data/mri_dataset_brain_cancer_oc/sans_label/a6eedd89-85a6-417e-b126-70ea9a7c5878.jpg,normal,0.572,True
../data/mri_dataset_brain_cancer_oc/sans_label/6c5918ac-71ee-4296-a568-a9f82426b361.jpg,cancer,0.5728610276802898,True
../data/mri_dataset_brain_cancer_oc/sans_label/f583ab0b-992e-49ec-bc2b-ef9672e6789d.jpg,normal,0.574,True
../data/mri_dataset_brain_cancer_oc/sans_label/06a76102-9548-4dab-9572-e78259fa082e.jpg,normal,0.574,True
../data/mri_dataset_brain_cancer_oc/sans_label/23ca8438-4ed8-44b3-98fc-be7c9ec11e73.jpg,normal,0.576,True
../data/mri_dataset_brain_cancer_oc/sans_label/a0982775-75fb-4f4a-b955-530a0d59ad61.jpg,normal,0.576,True
../data/mri_dataset_brain_cancer_oc/sans_label/73c7dece-6cf7-419d-9879-0c029dbaea7d.jpg,normal,0.5766551214804743,True
../data/mri_dataset_brain_cancer_oc/sans_label/c02578ec-420e-49cb-b300-c648388a4b69.jpg,cancer,0.5777286105662971,True
../data/mri_dataset_brain_cancer_oc/sans_label/526c8abe-325b-4e72-bff7-3476900bee6c.jpg,normal,0.578,True
../data/mri_dataset_brain_cancer_oc/sans_label/dd53a762-0288-48a7-b130-4547e5a41004.jpg,cancer,0.5826968820799044,True
../data/mri_dataset_brain_cancer_oc/sans_label/113a89a4-4822-45a2-8bb8-d21c629fac38.jpg,cancer,0.5828455569958231,True
../data/mri_dataset_brain_cancer_oc/sans_label/6c2d1073-be0a-4fe8-b93f-2b6fdcbaa1ec.jpg,normal,0.584,True
../data/mri_dataset_brain_cancer_oc/sans_label/0746ecad-9485-4245-a119-cdbe6f074d7a.jpg,normal,0.586,True
../data/mri_dataset_brain_cancer_oc/sans_label/8622e150-72a8-4cf9-873c-290335a248af.jpg,normal,0.586,True
../data/mri_dataset_brain_cancer_oc/sans_label/4b217ca0-4e5f-4d5e-a71d-b9f992e43281.jpg,cancer,0.5875701446958362,True
../data/mri_dataset_brain_cancer_oc/sans_label/40b1313e-6c50-488f-9066-bfefc7c5b2e1.jpg,cancer,0.5879539811169415,True
../data/mri_dataset_brain_cancer_oc/sans_label/c9c47489-cccf-4acd-88ce-1d2943e5bb6e.jpg,normal,0.588,True
../data/mri_dataset_brain_cancer_oc/sans_label/b5e72ee8-c802-43d8-b9ec-8e42629a608e.jpg,normal,0.588,True
../data/mri_dataset_brain_cancer_oc/sans_label/0a781fe5-1d36-4035-8553-590e618b8ff2.jpg,cancer,0.588,True
../data/mri_dataset_brain_cancer_oc/sans_label/9382e987-3df2-465a-8486-e696e4eeabfe.jpg,normal,0.588,True
../data/mri_dataset_brain_cancer_oc/sans_label/0ed34dbb-a47e-48d9-a528-e67aa13562e7.jpg,cancer,0.5895316795053714,True
../data/mri_dataset_brain_cancer_oc/sans_label/b66e444a-e524-4b91-93b0-6ce5a3d91bea.jpg,cancer,0.5932260520324888,True
../data/mri_dataset_brain_cancer_oc/sans_label/6048f041-cd08-4194-889a-9b5431ebbcb0.jpg,cancer,0.5959157979109063,True
../data/mri_dataset_brain_cancer_oc/sans_label/f8febf3a-54c6-443a-bb03-ae6282256f5b.jpg,cancer,0.596,True
../data/mri_dataset_brain_cancer_oc/sans_label/224880e9-c10f-4de6-b2f2-32d06dd8a295.jpg,normal,0.596,True
../data/mri_dataset_brain_cancer_oc/sans_label/60fc769c-658f-448d-b704-74364e12ad05.jpg,cancer,0.598,True
../data/mri_dataset_brain_cancer_oc/sans_label/28b8dde6-866d-4f55-921b-ba2c9829dac1.jpg,cancer,0.5999318353965112,True
../data/mri_dataset_brain_cancer_oc/sans_label/14285322-faf1-4587-8681-b1637e90abe1.jpg,normal,0.604,True
../data/mri_dataset_brain_cancer_oc/sans_label/b9929535-b604-4eab-9d1b-aa8fd00a5199.jpg,normal,0.604,True
../data/mri_dataset_brain_cancer_oc/sans_label/3a1ca119-8f2b-4337-9df5-89dfc23dc9e4.jpg,cancer,0.604,True
../data/mri_dataset_brain_cancer_oc/sans_label/f4f5d644-5d18-477f-b048-0e2cc5c3abe2.jpg,cancer,0.604,True
../data/mri_dataset_brain_cancer_oc/sans_label/1fa589e0-0d6d-4bd3-9134-961fb3e14f8f.jpg,cancer,0.604940772457462,True
../data/mri_dataset_brain_cancer_oc/sans_label/f3e24bd0-fc83-4eab-9ef7-23ecbc239db6.jpg,cancer,0.61,True
../data/mri_dataset_brain_cancer_oc/sans_label/81340784-52dc-4672-80aa-d3a2e01d1023.jpg,cancer,0.6102078788718244,True
../data/mri_dataset_brain_cancer_oc/sans_label/4f957598-f192-4dca-863d-f854b6a794a5.jpg,cancer,0.6102646489952613,True
../data/mri_dataset_brain_cancer_oc/sans_label/51a311cf-b0df-4759-8b4b-0dae8eee2a4e.jpg,cancer,0.612,True
../data/mri_dataset_brain_cancer_oc/sans_label/f5034c6f-a2da-4bb6-b3e2-c0159e7c05e7.jpg,normal,0.614,True
../data/mri_dataset_brain_cancer_oc/sans_label/0f716a6b-8467-459c-bf58-4d34e9439d1d.jpg,cancer,0.614,True
../data/mri_dataset_brain_cancer_oc/sans_label/7e79b591-17a1-4687-aeff-f11849221fab.jpg,cancer,0.614,True
../data/mri_dataset_brain_cancer_oc/sans_label/fa9d7caf-6d7b-4a43-8d9f-00f2fc2d5944.jpg,normal,0.616,True
../data/mri_dataset_brain_cancer_oc/sans_label/f947fcc8-74e2-4b6c-b7aa-157a67641ac1.jpg,cancer,0.6169554914223666,True
../data/mri_dataset_brain_cancer_oc/sans_label/94c7620a-ada0-41b6-b66f-756974523bb8.jpg,cancer,0.6178946686438322,True
../data/mri_dataset_brain_cancer_oc/sans_label/2eadfe64-153b-4bd5-901e-13081fb7255b.jpg,normal,0.618,True
../data/mri_dataset_brain_cancer_oc/sans_label/0f8e0e52-d574-48d4-91a4-9bd2ae88b4c6.jpg,normal,0.618,True
../data/mri_dataset_brain_cancer_oc/sans_label/5544c82f-910d-4207-a46f-7e89a740c22e.jpg,cancer,0.618,True
../data/mri_dataset_brain_cancer_oc/sans_label/4855f846-6416-4708-8d81-e9e077c340b3.jpg,cancer,0.6198695976140179,True
../data/mri_dataset_brain_cancer_oc/sans_label/6835f69b-714e-4707-843c-3b11613a41ca.jpg,normal,0.622,True
../data/mri_dataset_brain_cancer_oc/sans_label/55e150d8-7be4-4d4b-88b9-8dfaf3ab7d86.jpg,normal,0.622,True
../data/mri_dataset_brain_cancer_oc/sans_label/29db9197-93a5-47c7-bb20-038cf02d25a1.jpg,normal,0.622,True
../data/mri_dataset_brain_cancer_oc/sans_label/2a87b19d-f000-4432-b702-9608707d35af.jpg,cancer,0.6220674941614356,True
../data/mri_dataset_brain_cancer_oc/sans_label/708af38b-75da-45bd-ba05-0cb43554bce7.jpg,cancer,0.624,True
../data/mri_dataset_brain_cancer_oc/sans_label/b8c59bed-8b98-4e04-b7c8-d7a7a7dde6ce.jpg,cancer,0.624,True
../data/mri_dataset_brain_cancer_oc/sans_label/e9e0a6e5-db85-431a-b015-a86c65f06776.jpg,normal,0.624,True
../data/mri_dataset_brain_cancer_oc/sans_label/2a098f48-f13b-462e-9f59-7232cf01db8e.jpg,cancer,0.6250851738260108,True
../data/mri_dataset_brain_cancer_oc/sans_label/a255736e-214b-4b79-8de1-b41896126278.jpg,normal,0.626,True
../data/mri_dataset_brain_cancer_oc/sans_label/bd379318-b2ad-42c4-825b-88ab71c55e15.jpg,cancer,0.626,True
../data/mri_dataset_brain_cancer_oc/sans_label/ea862723-cd8a-40d1-bce6-a004996997d8.jpg,normal,0.628,True
../data/mri_dataset_brain_cancer_oc/sans_label/b76bc357-ef11-4969-aff5-08d164bd3e72.jpg,cancer,0.628,True
../data/mri_dataset_brain_cancer_oc/sans_label/b89c1d66-644d-40c5-ab60-963dae9f4721.jpg,cancer,0.628,True
../data/mri_dataset_brain_cancer_oc/sans_label/4fa53d5a-5b60-45ce-8df5-73bc1fc53fcc.jpg,cancer,0.6289368544843915,True
../data/mri_dataset_brain_cancer_oc/sans_label/a3c09133-febe-4e86-9436-2b892f3a0387.jpg,cancer,0.63,True
../data/mri_dataset_brain_cancer_oc/sans_label/c951c107-0e25-416a-9a84-6f6958ff1a8f.jpg,cancer,0.63,True
../data/mri_dataset_brain_cancer_oc/sans_label/2a28835d-bf8b-4a84-88ca-822c5e411b6a.jpg,cancer,0.63,True
../data/mri_dataset_brain_cancer_oc/sans_label/63297907-41e2-4a9f-90a2-4343f07a1580.jpg,normal,0.632,True
../data/mri_dataset_brain_cancer_oc/sans_label/2290b921-dacb-455d-9f85-d91dc2ce5ccd.jpg,cancer,0.632,True
../data/mri_dataset_brain_cancer_oc/sans_label/cf6797cb-0a80-4fd9-9655-e9a34d71e5ab.jpg,cancer,0.632,True
../data/mri_dataset_brain_cancer_oc/sans_label/f3bd1d86-a448-4578-a47c-9a4c826403b1.jpg,normal,0.632,True
../data/mri_dataset_brain_cancer_oc/sans_label/0abaa5bb-40b8-4646-ba24-fae12891b8a4.jpg,cancer,0.6327790715668692,True
../data/mri_dataset_brain_cancer_oc/sans_label/31a2a5e5-aa2b-423f-ac11-509e43e10517.jpg,cancer,0.6339381296169718,True
../data/mri_dataset_brain_cancer_oc/sans_label/bb813aae-eb3f-402f-87ef-4f788ccf542b.jpg,cancer,0.634,True
../data/mri_dataset_brain_cancer_oc/sans_label/0477e002-4775-44e2-84d9-52b93f5ee697.jpg,cancer,0.634,True
../data/mri_dataset_brain_cancer_oc/sans_label/cfcf574b-958c-4545-a823-c880dc2b4187.jpg,cancer,0.6352751138479911,True
../data/mri_dataset_brain_cancer_oc/sans_label/2aaee55e-bd7c-4b53-bc10-f0655e9c343c.jpg,cancer,0.6358456822550512,True
../data/mri_dataset_brain_cancer_oc/sans_label/0aed155d-d211-4e46-b762-25feff9a042d.jpg,cancer,0.636,True
../data/mri_dataset_brain_cancer_oc/sans_label/be37b806-f9a2-4949-a245-a2d6782f2e29.jpg,normal,0.636,True
../data/mri_dataset_brain_cancer_oc/sans_label/3b44606b-e7fe-4d15-9609-d11cc657fd6f.jpg,cancer,0.636,True
../data/mri_dataset_brain_cancer_oc/sans_label/7bbf0740-36f6-465d-bb85-15a87c6e29a9.jpg,cancer,0.636405044183444,True
../data/mri_dataset_brain_cancer_oc/sans_label/6fd760c2-e08a-47de-a044-7934ef77f8f7.jpg,normal,0.638,True
../data/mri_dataset_brain_cancer_oc/sans_label/fac0dc4c-bba4-4200-b4f1-c59850226986.jpg,cancer,0.638,True
../data/mri_dataset_brain_cancer_oc/sans_label/4d0e8bfd-1207-471b-9266-384ee890470a.jpg,cancer,0.6389144849340663,True
../data/mri_dataset_brain_cancer_oc/sans_label/195f3bcf-ce89-41d8-a330-8fe8389a9a63.jpg,cancer,0.6390743757042326,True
../data/mri_dataset_brain_cancer_oc/sans_label/3ae4539c-96a8-4428-a555-29753b701ce0.jpg,cancer,0.64,True
../data/mri_dataset_brain_cancer_oc/sans_label/01f4b8d2-56ed-4d82-ad41-6864de091425.jpg,cancer,0.64,True
../data/mri_dataset_brain_cancer_oc/sans_label/f4a379d3-af24-4114-a7c7-2765cd83f7d5.jpg,cancer,0.6407743805378284,True
../data/mri_dataset_brain_cancer_oc/sans_label/52cc60ff-dedd-4ed0-be2a-7538d2ed96d7.jpg,cancer,0.642,True
../data/mri_dataset_brain_cancer_oc/sans_label/ac2dfb66-a006-4e9a-a0c9-3a126d7278c4.jpg,normal,0.642,True
../data/mri_dataset_brain_cancer_oc/sans_label/b168a97e-f1f6-44ab-a561-1fc9f764beb5.jpg,cancer,0.642,True
../data/mri_dataset_brain_cancer_oc/sans_label/56349c6c-aa8c-49a4-9112-f50938eecfed.jpg,normal,0.642,True
../data/mri_dataset_brain_cancer_oc/sans_label/0b52ef0e-2a70-40c9-902d-2fd6ce8f37bf.jpg,cancer,0.642,True
../data/mri_dataset_brain_cancer_oc/sans_label/531d1c0c-a400-41ea-b3a0-d73f59885416.jpg,cancer,0.6425442581106995,True
../data/mri_dataset_brain_cancer_oc/sans_label/8b53b691-5bff-4dc5-8257-1116fac1509a.jpg,normal,0.644,True
../data/mri_dataset_brain_cancer_oc/sans_label/d909a015-9977-49ac-9620-1f8644d5c0a2.jpg,cancer,0.644,True
../data/mri_dataset_brain_cancer_oc/sans_label/d80f6154-710e-4050-9b42-4e25e0427a67.jpg,cancer,0.644,True
../data/mri_dataset_brain_cancer_oc/sans_label/85fc3030-a496-4b23-883c-421778bb8905.jpg,cancer,0.644,True
../data/mri_dataset_brain_cancer_oc/sans_label/16cf3809-cbe8-45b9-8cec-3fc528ec5f31.jpg,cancer,0.644,True
../data/mri_dataset_brain_cancer_oc/sans_label/de106e37-d0be-4d89-b3c9-a6018a602838.jpg,cancer,0.6454915855496837,True
../data/mri_dataset_brain_cancer_oc/sans_label/bfa253c9-0a12-43aa-9239-1ac9912ff6b6.jpg,cancer,0.646,True
../data/mri_dataset_brain_cancer_oc/sans_label/d3e432bb-88fd-4a3c-9116-45e4e7753244.jpg,cancer,0.646,True
../data/mri_dataset_brain_cancer_oc/sans_label/ee86a462-65df-4c23-88cf-3d92e54de3f5.jpg,normal,0.646,True
../data/mri_dataset_brain_cancer_oc/sans_label/5aa75529-97ae-4f97-b1fd-50e0d070ba04.jpg,normal,0.646,True
../data/mri_dataset_brain_cancer_oc/sans_label/961b009d-5d96-4e49-8e0a-f31014c0aedb.jpg,cancer,0.6471175961586588,True
../data/mri_dataset_brain_cancer_oc/sans_label/2437d69e-8b9e-41e8-ac0f-06b1b9595cd3.jpg,cancer,0.648,True
../data/mri_dataset_brain_cancer_oc/sans_label/0208c07c-bc4b-4741-ad0f-d5beeb18cc52.jpg,cancer,0.648,True
../data/mri_dataset_brain_cancer_oc/sans_label/9409c6ad-3afd-430d-94f3-0e7573485291.jpg,cancer,0.648,True
../data/mri_dataset_brain_cancer_oc/sans_label/95055fe4-5c47-4591-85ff-422cdbd3ff0c.jpg,cancer,0.6493556918511079,True
../data/mri_dataset_brain_cancer_oc/sans_label/78ce4bc8-903c-49e5-91e2-2a7ca88bc95c.jpg,cancer,0.65,True
../data/mri_dataset_brain_cancer_oc/sans_label/afa2ea25-3198-4c2a-90ed-5fbfdb617426.jpg,cancer,0.65,True
../data/mri_dataset_brain_cancer_oc/sans_label/d566efbb-f76a-4f8c-a9b0-d5073aad669d.jpg,cancer,0.65,True
../data/mri_dataset_brain_cancer_oc/sans_label/20583523-e96c-48b1-9e05-0f9bd74bcd92.jpg,cancer,0.65,True
../data/mri_dataset_brain_cancer_oc/sans_label/aa6a9740-d0df-4132-bd1d-083f5d354ca9.jpg,normal,0.65,True
../data/mri_dataset_brain_cancer_oc/sans_label/f2f55cc9-c4ed-4aaf-b6dc-6ea55f213df8.jpg,cancer,0.65,True
../data/mri_dataset_brain_cancer_oc/sans_label/e2e331c7-2658-4a22-afef-59a66e2e36f5.jpg,normal,0.652,True
../data/mri_dataset_brain_cancer_oc/sans_label/2ebe1d0a-8b43-4ca1-b375-8aad317ab286.jpg,normal,0.652,True
../data/mri_dataset_brain_cancer_oc/sans_label/40077be9-cf60-4d6c-a01b-6de6bb7cf4c1.jpg,cancer,0.652,True
../data/mri_dataset_brain_cancer_oc/sans_label/3f5ace85-69f1-4cad-82d3-2d85ba19c5d9.jpg,cancer,0.652416598957951,True
../data/mri_dataset_brain_cancer_oc/sans_label/844735a2-b873-4bc8-b0c6-2022dd4517b5.jpg,normal,0.654,True
../data/mri_dataset_brain_cancer_oc/sans_label/dbd318e1-ffe0-406d-ab3d-2c5ab0ab2f2e.jpg,cancer,0.654,True
../data/mri_dataset_brain_cancer_oc/sans_label/2c4fa56e-5827-4398-8d9c-9b7a8ad5b1cf.jpg,cancer,0.654,True
../data/mri_dataset_brain_cancer_oc/sans_label/9c72c314-9e62-4249-b57c-e9037ffd1dae.jpg,cancer,0.6541648899593713,True
../data/mri_dataset_brain_cancer_oc/sans_label/f7ef8c54-df83-47af-8cd1-a6bf96731e35.jpg,normal,0.656,True
../data/mri_dataset_brain_cancer_oc/sans_label/0e41c296-eebe-4d49-aa8c-b267bae40310.jpg,cancer,0.6579574397435027,True
../data/mri_dataset_brain_cancer_oc/sans_label/0a196d89-4764-48b9-ac68-a8b1cb03d713.jpg,cancer,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/9122ff1e-376e-4ea1-a334-7874c4697b8e.jpg,cancer,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/cf1f019d-a700-43ac-878c-e8107bd89405.jpg,cancer,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/b6261bb8-2308-4f80-8535-0f42397c3231.jpg,normal,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/68aeff0a-1aa3-4a06-b7e3-d9cae0ea84f5.jpg,cancer,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/fbe0b07a-b152-45f3-8a65-61e7e4ef554a.jpg,normal,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/db184476-333b-40f2-94af-1e4816bd7e58.jpg,cancer,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/01e09766-fcd9-4df0-82f7-265f9ffecdf6.jpg,cancer,0.658,True
../data/mri_dataset_brain_cancer_oc/sans_label/e82984f0-ff5a-412e-9f76-ba6d93d7d2d6.jpg,cancer,0.6592807961738262,True
../data/mri_dataset_brain_cancer_oc/sans_label/7754d2c8-cdb5-4d26-859c-d1e6cf3547d5.jpg,cancer,0.66,True
../data/mri_dataset_brain_cancer_oc/sans_label/f97a64aa-6894-493b-978d-d5a133986272.jpg,cancer,0.66,True
../data/mri_dataset_brain_cancer_oc/sans_label/776f811e-cd6f-4960-b570-cb74cef0a20e.jpg,normal,0.66,True
../data/mri_dataset_brain_cancer_oc/sans_label/5d67d159-6e50-4a5e-a3ce-aa87c190d358.jpg,cancer,0.662,True
../data/mri_dataset_brain_cancer_oc/sans_label/fce8f202-27e3-403f-986d-a6944abf85a8.jpg,cancer,0.662,True
../data/mri_dataset_brain_cancer_oc/sans_label/bd3cc2df-d45d-4fd3-bc29-f49191309646.jpg,cancer,0.664,True
../data/mri_dataset_brain_cancer_oc/sans_label/70ce15fd-5ae1-4380-83dc-2fdb28af7fb8.jpg,cancer,0.664,True
../data/mri_dataset_brain_cancer_oc/sans_label/8adca915-7158-4d8e-8263-8d9cda2a5668.jpg,cancer,0.666,True
../data/mri_dataset_brain_cancer_oc/sans_label/f35bfd59-19e6-4ec8-85b6-0fef8699f961.jpg,normal,0.666,True
../data/mri_dataset_brain_cancer_oc/sans_label/f84cb0d1-9d94-49e5-ad29-eed9d2e0ed13.jpg,cancer,0.6670784627516585,True
../data/mri_dataset_brain_cancer_oc/sans_label/2baa54db-96b9-4ec0-ab61-c948aaac28e9.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/8f3552d6-9507-4303-aaf2-9e296c0232b1.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/ea40a05f-f03c-4923-aa49-11b27e3e9d57.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/4a64d369-e33e-46fc-812a-b02ef91337c0.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/5f4ed338-616e-43d7-b2a6-da67f4cdde5e.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/64a29f50-88e4-4e19-bfcc-c838e9566c5d.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/40b5615a-890b-458f-af87-20cec67dc51b.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/a170a945-4b1c-40eb-aae4-59d20c8a1b22.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/d80b13b0-2d9f-48c3-8f3b-c153e0592ea4.jpg,cancer,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/a6eea4e7-5d58-4dc5-9454-db31b2abac4f.jpg,normal,0.668,True
../data/mri_dataset_brain_cancer_oc/sans_label/4ad95ffb-24ab-40f0-88f2-22b36a6b2906.jpg,cancer,0.67,True
../data/mri_dataset_brain_cancer_oc/sans_label/9f9bbaed-8a26-422e-b8d2-e94a18295dcb.jpg,cancer,0.67,True
../data/mri_dataset_brain_cancer_oc/sans_label/e3387ccf-a03b-436d-a689-47b2e99cef26.jpg,cancer,0.67,True
../data/mri_dataset_brain_cancer_oc/sans_label/99a4b384-9f8f-4123-8d6d-714264efe63c.jpg,cancer,0.67,True
../data/mri_dataset_brain_cancer_oc/sans_label/8d4ed6ef-64c7-40df-b895-4186381f4c2b.jpg,cancer,0.67,True
../data/mri_dataset_brain_cancer_oc/sans_label/db6624a9-ef0a-45b1-934f-5f9d85458d40.jpg,cancer,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/64e3c52e-6351-4501-a3bf-713cecc6b598.jpg,cancer,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/2f29298b-db7b-4513-97c2-fed64d1f884c.jpg,cancer,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/9213e2ef-453f-48ae-a303-758617e5d021.jpg,cancer,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/0b1c07b9-ac3e-4107-8832-5399525f3b1f.jpg,cancer,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/a7666642-0f25-4334-84c0-75833f969748.jpg,cancer,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/e37116d4-26f1-4aec-b4fa-f51d00435a33.jpg,normal,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/e8c5c861-755f-4a34-b15a-292e9fd05a33.jpg,cancer,0.672,True
../data/mri_dataset_brain_cancer_oc/sans_label/56f2989c-2983-4d9e-8cfd-2aceae7cad0e.jpg,cancer,0.6736384220772863,True
../data/mri_dataset_brain_cancer_oc/sans_label/3d044239-3bcc-4511-a52f-c415b51e5f58.jpg,cancer,0.674,True
../data/mri_dataset_brain_cancer_oc/sans_label/74f8ba3b-c1f4-4d7c-9fac-70848ca6a270.jpg,cancer,0.674,True
../data/mri_dataset_brain_cancer_oc/sans_label/c96bf301-62e2-424e-8ac4-e6b80f60388a.jpg,cancer,0.674,True
../data/mri_dataset_brain_cancer_oc/sans_label/49439d86-3c4a-4e7a-ae95-f5c545a07faf.jpg,cancer,0.674,True
../data/mri_dataset_brain_cancer_oc/sans_label/8b4824e5-7560-4c8d-80d0-75c393002311.jpg,cancer,0.6752915055948063,True
../data/mri_dataset_brain_cancer_oc/sans_label/56e37c03-c9a4-4e39-8d6f-12bf8e03dcb4.jpg,cancer,0.676,True
../data/mri_dataset_brain_cancer_oc/sans_label/bc64bb6f-65e9-4ad6-99e1-525c0052948b.jpg,cancer,0.676,True
../data/mri_dataset_brain_cancer_oc/sans_label/09dece73-b184-494f-b636-f5d3113b6f3e.jpg,normal,0.676,True
../data/mri_dataset_brain_cancer_oc/sans_label/02d2c771-7bf5-4771-972c-7f123088b7b0.jpg,cancer,0.6761590007830809,True
../data/mri_dataset_brain_cancer_oc/sans_label/beee84d9-4e44-430a-aaf0-4e54b2bed5e5.jpg,cancer,0.678,True
../data/mri_dataset_brain_cancer_oc/sans_label/bf057df5-c436-4d56-bae3-66f6e9fc071f.jpg,cancer,0.678,True
../data/mri_dataset_brain_cancer_oc/sans_label/34e338eb-7878-434e-91c2-02c21dd0ef90.jpg,normal,0.678,True
../data/mri_dataset_brain_cancer_oc/sans_label/f0a21a25-1da2-41c1-b865-dbd187114858.jpg,cancer,0.678,True
../data/mri_dataset_brain_cancer_oc/sans_label/e6f11dd9-7f43-44b2-a92c-0331a75b1479.jpg,cancer,0.678,True
../data/mri_dataset_brain_cancer_oc/sans_label/cbe4196c-9d73-48aa-9719-4d0f8f3fcd32.jpg,cancer,0.678,True
../data/mri_dataset_brain_cancer_oc/sans_label/a99cffba-c2d8-422b-9ef7-87390609ce8f.jpg,normal,0.678,True
../data/mri_dataset_brain_cancer_oc/sans_label/101076bc-091a-49ae-bd72-2ca97933f5a9.jpg,cancer,0.6809243151587767,True
../data/mri_dataset_brain_cancer_oc/sans_label/f5ded837-56e3-4590-b567-fbd1b71f3da8.jpg,normal,0.682,True
../data/mri_dataset_brain_cancer_oc/sans_label/3d793a95-4fa0-4cd9-8017-0dd7e5fd1d20.jpg,cancer,0.682,True
../data/mri_dataset_brain_cancer_oc/sans_label/004ce5f5-ca6b-490f-9b2f-c322c152e2ee.jpg,cancer,0.682,True
../data/mri_dataset_brain_cancer_oc/sans_label/da3f881a-a4fb-48a7-be65-6c393bcf9a4e.jpg,cancer,0.6833418515641398,True
../data/mri_dataset_brain_cancer_oc/sans_label/db87f1fa-f718-4bf4-821f-689d5d6e72a1.jpg,cancer,0.6836821474252537,True
